Price,Close,High,Low,Open,Volume
Ticker,^JKSE,^JKSE,^JKSE,^JKSE,^JKSE
Date,,,,,
2017-07-13,5830.0439453125,5843.17578125,5809.40185546875,5839.39794921875,41691200
2017-07-14,5831.794921875,5833.7587890625,5804.43603515625,5827.548828125,35734600
2017-07-17,5841.27978515625,5841.27978515625,5824.26416015625,5831.02392578125,49922900
2017-07-18,5822.35205078125,5831.69384765625,5806.60302734375,5824.93212890625,53830100
2017-07-19,5806.68994140625,5822.48193359375,5797.34619140625,5822.23681640625,43518400
2017-07-20,5825.2080078125,5828.14013671875,5808.1162109375,5808.8818359375,43771900
2017-07-21,5765.423828125,5831.462890625,5760.958984375,5824.52587890625,40711100
2017-07-24,5801.5869140625,5801.5869140625,5756.51318359375,5760.083984375,49340900
2017-07-25,5813.53515625,5813.53515625,5780.48486328125,5805.59716796875,46895400
2017-07-26,5800.2060546875,5831.64013671875,5785.89990234375,5809.89306640625,56453600
2017-07-27,5819.744140625,5820.962890625,5805.9228515625,5807.27587890625,49848700
2017-07-28,5831.02685546875,5831.02685546875,5804.794921875,5822.80712890625,63785400
2017-07-31,5840.93896484375,5847.2451171875,5816.52978515625,5820.01123046875,52731300
2017-08-01,5805.205078125,5858.93408203125,5805.205078125,5853.505859375,69809900
2017-08-02,5824.2490234375,5824.2490234375,5792.1669921875,5815.06591796875,51290400
2017-08-03,5780.576171875,5825.0517578125,5780.576171875,5818.55517578125,44658800
2017-08-04,5777.48193359375,5800.12890625,5769.39794921875,5775.9208984375,39744400
2017-08-07,5749.2919921875,5812.791015625,5749.2919921875,5780.89404296875,42147500
2017-08-08,5810.56298828125,5810.56298828125,5755.044921875,5755.044921875,48403600
2017-08-09,5824.0068359375,5824.0068359375,5792.77783203125,5813.60400390625,55021100
2017-08-10,5825.94580078125,5833.85791015625,5810.76123046875,5828.5419921875,56586000
2017-08-11,5766.13818359375,5812.90576171875,5756.462890625,5812.24609375,55175200
2017-08-14,5801.48779296875,5812.87109375,5780.69921875,5780.69921875,48743500
2017-08-15,5835.041015625,5842.8349609375,5808.26123046875,5808.64599609375,62419400
2017-08-16,5891.94921875,5891.94921875,5836.14794921875,5842.56005859375,57886400
2017-08-18,5893.8408203125,5912.1162109375,5869.1318359375,5879.67919921875,46506900
2017-08-21,5861.00390625,5901.58203125,5855.23583984375,5893.416015625,42745100
2017-08-22,5880.296875,5885.59619140625,5862.47607421875,5862.5927734375,58668100
2017-08-23,5914.02392578125,5914.02392578125,5881.7548828125,5900.40087890625,77528100
2017-08-24,5894.1171875,5916.82080078125,5874.27685546875,5914.09814453125,86700500
2017-08-25,5915.36279296875,5915.36279296875,5880.02001953125,5906.119140625,64107900
2017-08-28,5903.3408203125,5914.47998046875,5890.48095703125,5904.369140625,86874800
2017-08-29,5888.2119140625,5902.60986328125,5865.4091796875,5899.74609375,57947400
2017-08-30,5872.505859375,5893.90380859375,5863.14599609375,5888.4267578125,51307600
2017-08-31,5864.05908203125,5881.73583984375,5845.27392578125,5873.73095703125,63529600
2017-09-04,5813.7412109375,5861.60009765625,5806.31689453125,5858.2099609375,50726200
2017-09-05,5829.97900390625,5834.18408203125,5774.30712890625,5823.01318359375,64988500
2017-09-06,5824.13818359375,5831.47998046875,5803.123046875,5809.30615234375,61681800
2017-09-07,5832.31103515625,5835.8779296875,5810.48388671875,5824.51513671875,50424900
2017-09-08,5857.119140625,5866.98876953125,5819.52880859375,5825.1220703125,46573100
2017-09-11,5871.880859375,5883.951171875,5858.2421875,5863.423828125,51533200
2017-09-12,5872.376953125,5884.15087890625,5861.53515625,5877.2451171875,59543200
2017-09-13,5845.73388671875,5881.69482421875,5840.91796875,5860.48779296875,67508200
2017-09-14,5852.001953125,5867.20703125,5841.39794921875,5849.72314453125,73420600
2017-09-15,5872.39208984375,5875.52978515625,5831.18017578125,5854.44580078125,62775100
2017-09-18,5884.61083984375,5884.61083984375,5851.22509765625,5875.11181640625,51691500
2017-09-19,5901.326171875,5901.326171875,5868.337890625,5885.212890625,57340500
2017-09-20,5906.5732421875,5908.85791015625,5885.83203125,5902.2080078125,59948400
2017-09-22,5911.7080078125,5928.7861328125,5883.56591796875,5905.22509765625,50278100
2017-09-25,5894.61181640625,5918.0859375,5882.94384765625,5910.1611328125,46527500
2017-09-26,5863.9619140625,5904.9541015625,5859.84814453125,5897.01318359375,59271800
2017-09-27,5863.02685546875,5873.02783203125,5841.02197265625,5872.58984375,53676700
2017-09-28,5841.046875,5866.60693359375,5839.5908203125,5860.5498046875,60274300
2017-09-29,5900.85400390625,5907.43798828125,5851.7001953125,5855.0791015625,50217900
2017-10-02,5914.02978515625,5936.13818359375,5909.10791015625,5917.751953125,48741000
2017-10-03,5939.453125,5953.47607421875,5899.533203125,5915.42919921875,60605100
2017-10-04,5951.47509765625,5967.119140625,5946.64306640625,5952.37890625,58319800
2017-10-05,5901.90576171875,5956.39794921875,5901.90576171875,5954.72509765625,56536700
2017-10-06,5905.3779296875,5922.748046875,5894.23876953125,5922.11181640625,46067100
2017-10-09,5914.93310546875,5926.376953125,5902.46484375,5906.71484375,41022200
2017-10-10,5905.76220703125,5927.68408203125,5896.4580078125,5918.12890625,47250700
2017-10-11,5882.787109375,5906.134765625,5860.76123046875,5900.72900390625,47636200
2017-10-12,5926.2041015625,5932.0068359375,5883.49609375,5886.4248046875,73889100
2017-10-13,5924.1240234375,5947.86376953125,5915.134765625,5926.02587890625,66819100
2017-10-16,5949.701171875,5956.9541015625,5927.98583984375,5927.98583984375,71106000
2017-10-17,5947.330078125,5961.51220703125,5922.06982421875,5957.580078125,51689400
2017-10-18,5929.201171875,5958.0009765625,5903.6162109375,5955.205078125,71998500
2017-10-19,5910.52978515625,5934.6767578125,5903.865234375,5927.73193359375,74254100
2017-10-20,5929.548828125,5959.578125,5918.5322265625,5923.078125,63590000
2017-10-23,5950.02587890625,5965.98681640625,5945.3291015625,5946.15478515625,77697000
2017-10-24,5952.076171875,5974.2001953125,5949.328125,5955.26513671875,80765300
2017-10-25,6025.43408203125,6025.43408203125,5961.7470703125,5962.0322265625,63953500
2017-10-26,5995.84716796875,6042.44921875,5995.84716796875,6018.27099609375,59713900
2017-10-27,5975.28076171875,6020.2919921875,5969.77978515625,5998.1728515625,48687400
2017-10-30,5974.0771484375,6008.630859375,5969.2109375,5990.19482421875,58489300
2017-10-31,6005.7841796875,6034.6181640625,5989.85888671875,6034.3818359375,54137200
2017-11-01,6038.14599609375,6038.990234375,6008.369140625,6017.0419921875,54590800
2017-11-02,6031.10693359375,6082.22802734375,6031.10693359375,6052.02880859375,54973300
2017-11-03,6039.541015625,6046.26220703125,5989.67919921875,6044.7939453125,46256000
2017-11-06,6050.8232421875,6062.06494140625,6025.0732421875,6031.51806640625,60106200
2017-11-07,6060.453125,6065.28515625,6047.26513671875,6055.74609375,48839400
2017-11-08,6049.3837890625,6069.76513671875,6033.55322265625,6052.98779296875,69448300
2017-11-09,6042.4599609375,6071.541015625,6039.85986328125,6055.548828125,55020000
2017-11-10,6021.828125,6054.5341796875,6020.455078125,6044.2822265625,52158500
2017-11-13,6021.4560546875,6045.48583984375,6016.98681640625,6020.7490234375,52371100
2017-11-14,5988.2919921875,6039.296875,5988.2919921875,6019.10595703125,61832000
2017-11-15,5972.31103515625,6012.658203125,5972.31103515625,6001.91796875,71148600
2017-11-16,6037.9072265625,6054.2412109375,5984.7041015625,5985.6259765625,53679500
2017-11-17,6051.73193359375,6092.35205078125,6049.95703125,6052.51123046875,50404200
2017-11-20,6053.2822265625,6098.77880859375,6053.2822265625,6066.7470703125,52184800
2017-11-21,6031.86181640625,6076.22705078125,6008.68505859375,6062.23388671875,55320400
2017-11-22,6069.78515625,6071.33984375,6038.73681640625,6039.0859375,63604500
2017-11-23,6063.2451171875,6090.64306640625,6056.125,6081.4189453125,64708300
2017-11-24,6067.14208984375,6069.85400390625,6035.2529296875,6064.6728515625,55260100
2017-11-27,6064.5888671875,6072.48681640625,6035.923828125,6059.7080078125,58933800
2017-11-28,6070.7158203125,6070.7158203125,6015.908203125,6055.10009765625,64775900
2017-11-29,6061.3671875,6073.89892578125,6045.3369140625,6066.43115234375,62226800
2017-11-30,5952.13818359375,6058.59521484375,5952.13818359375,6053.02587890625,92104400
2017-12-01,5952.13818359375,6058.59521484375,5952.13818359375,6053.02587890625,0
2017-12-04,5998.19482421875,6031.921875,5994.34814453125,6014.06201171875,64002400
2017-12-05,6000.47412109375,6026.412109375,5979.47998046875,6021.0849609375,65146500
2017-12-06,6035.5078125,6044.3349609375,6001.0859375,6002.5400390625,49403800
2017-12-07,6006.8349609375,6039.294921875,6006.8349609375,6032.05419921875,48461900
2017-12-08,6030.9580078125,6041.1328125,6013.75,6017.962890625,51772100
2017-12-11,6026.6328125,6052.51513671875,6024.037109375,6043.34521484375,55665900
2017-12-12,6032.37109375,6042.0029296875,6012.98095703125,6038.43212890625,52951400
2017-12-13,6054.60400390625,6054.60400390625,6020.10888671875,6027.44091796875,54220300
2017-12-14,6113.65283203125,6117.1259765625,6061.0859375,6065.30810546875,65223300
2017-12-15,6119.4189453125,6119.4189453125,6075.88720703125,6098.8349609375,54744800
2017-12-18,6133.962890625,6133.962890625,6080.15380859375,6111.68408203125,49833300
2017-12-19,6167.666015625,6176.4501953125,6110.28076171875,6113.091796875,54873700
2017-12-20,6109.48193359375,6167.43310546875,6088.56201171875,6165.60400390625,57345000
2017-12-21,6183.39111328125,6183.39111328125,6126.7861328125,6129.533203125,50733000
2017-12-22,6221.01318359375,6221.01318359375,6167.0380859375,6181.85986328125,43710700
2017-12-27,6277.1650390625,6277.1650390625,6214.2587890625,6214.2587890625,43398400
2017-12-28,6314.0458984375,6314.0458984375,6259.60791015625,6282.44091796875,57218200
2017-12-29,6355.65380859375,6368.32177734375,6321.0927734375,6325.62109375,63985200
2018-01-02,6339.23779296875,6445.91015625,6326.0927734375,6366.0830078125,52168200
2018-01-03,6251.47900390625,6342.19091796875,6220.69482421875,6341.27099609375,48866400
2018-01-04,6292.32080078125,6292.32080078125,6233.93701171875,6257.716796875,57864900
2018-01-05,6353.73779296875,6353.73779296875,6278.72412109375,6279.45703125,74223700
2018-01-08,6385.40380859375,6385.40380859375,6349.0419921875,6354.36181640625,66702400
2018-01-09,6373.14404296875,6402.744140625,6351.23291015625,6393.8740234375,66932000
2018-01-10,6371.173828125,6412.02880859375,6355.21923828125,6380.91796875,70066900
2018-01-11,6386.3388671875,6386.3388671875,6344.0400390625,6375.03076171875,117346700
2018-01-12,6370.06494140625,6409.1748046875,6359.83203125,6391.466796875,86340200
2018-01-15,6382.19482421875,6390.88916015625,6361.60986328125,6379.0732421875,73531200
2018-01-16,6429.69189453125,6429.69189453125,6381.31005859375,6386.216796875,81954500
2018-01-17,6444.51806640625,6452.5068359375,6420.06005859375,6429.77294921875,86927700
2018-01-18,6472.666015625,6483.26904296875,6452.05419921875,6456.89892578125,111698100
2018-01-19,6490.89599609375,6490.89599609375,6443.009765625,6483.8330078125,70168900
2018-01-22,6500.52880859375,6529.201171875,6484.12109375,6495.3837890625,87812600
2018-01-23,6635.333984375,6635.333984375,6537.078125,6538.01318359375,85330100
2018-01-24,6615.4921875,6641.1728515625,6588.625,6635.7587890625,116046200
2018-01-25,6615.328125,6636.5859375,6581.6728515625,6629.3681640625,121967500
2018-01-26,6660.6181640625,6677.3662109375,6615.8662109375,6616.1259765625,102507800
2018-01-29,6680.619140625,6686.34716796875,6634.88818359375,6672.990234375,99262500
2018-01-30,6575.4921875,6675.759765625,6546.64599609375,6666.8271484375,99970800
2018-01-31,6605.630859375,6627.8349609375,6522.6611328125,6547.98681640625,113846700
2018-02-01,6598.458984375,6658.876953125,6598.458984375,6625.35400390625,119722100
2018-02-02,6628.81982421875,6655.61279296875,6621.44287109375,6638.1630859375,88106200
2018-02-05,6589.6748046875,6612.451171875,6522.544921875,6556.67919921875,97541600
2018-02-06,6478.54296875,6519.291015625,6426.76416015625,6505.19287109375,139033900
2018-02-07,6534.869140625,6582.51123046875,6512.07177734375,6525.56298828125,117224500
2018-02-08,6544.6337890625,6549.17919921875,6519.09423828125,6543.625,106322700
2018-02-09,6505.52294921875,6505.52294921875,6460.64306640625,6491.2861328125,95625500
2018-02-12,6523.4541015625,6531.56005859375,6498.68798828125,6508.0517578125,118793800
2018-02-13,6578.17822265625,6595.89599609375,6544.671875,6545.0,102882100
2018-02-14,6594.40087890625,6599.31103515625,6572.4990234375,6577.11083984375,77060800
2018-02-15,6591.58203125,6624.626953125,6583.18603515625,6615.90380859375,85432100
2018-02-19,6689.287109375,6689.287109375,6607.9072265625,6610.73291015625,96729300
2018-02-20,6662.8759765625,6693.4658203125,6625.7421875,6687.23095703125,129364100
2018-02-21,6643.39990234375,6665.89306640625,6614.23388671875,6649.17919921875,179201300
2018-02-22,6593.06005859375,6648.751953125,6586.31103515625,6646.34716796875,107066100
2018-02-23,6619.80419921875,6659.26123046875,6608.5341796875,6608.5341796875,93737300
2018-02-26,6554.6728515625,6624.02001953125,6554.6728515625,6615.3740234375,97778800
2018-02-27,6598.92578125,6598.92578125,6562.83984375,6573.69580078125,107099600
2018-02-28,6597.2177734375,6609.40380859375,6564.48193359375,6595.85986328125,97106200
2018-03-01,6606.05322265625,6630.12890625,6596.8720703125,6605.31396484375,92351900
2018-03-02,6582.31591796875,6597.7099609375,6561.044921875,6597.7099609375,82306900
2018-03-05,6550.5927734375,6607.1650390625,6543.6611328125,6594.51611328125,77760400
2018-03-06,6500.11083984375,6589.72119140625,6492.951171875,6577.17919921875,77769000
2018-03-07,6368.26708984375,6516.88818359375,6346.6650390625,6500.9638671875,108599800
2018-03-08,6443.02099609375,6443.05908203125,6371.97216796875,6410.708984375,87324300
2018-03-09,6433.32177734375,6459.03076171875,6382.89306640625,6448.19384765625,73609100
2018-03-12,6500.68603515625,6500.68603515625,6459.32080078125,6459.32080078125,76177600
2018-03-13,6412.84619140625,6501.130859375,6399.39111328125,6497.4638671875,82608900
2018-03-14,6382.623046875,6412.74609375,6363.630859375,6410.88818359375,86246600
2018-03-15,6321.90380859375,6372.091796875,6316.2099609375,6366.93017578125,82187500
2018-03-16,6304.9521484375,6328.7890625,6236.23876953125,6323.4130859375,88297100
2018-03-19,6289.57177734375,6319.65185546875,6277.7587890625,6315.33203125,77658600
2018-03-20,6243.5771484375,6271.716796875,6207.16796875,6266.5810546875,76662600
2018-03-21,6312.8310546875,6315.06689453125,6260.06689453125,6260.18505859375,89583500
2018-03-22,6254.07421875,6351.30810546875,6252.97509765625,6331.97998046875,77992400
2018-03-23,6210.6982421875,6210.6982421875,6085.205078125,6138.10888671875,75539100
2018-03-26,6200.171875,6205.5732421875,6167.3388671875,6178.72802734375,62145400
2018-03-27,6209.35009765625,6274.298828125,6188.60791015625,6246.22802734375,70878900
2018-03-28,6140.8369140625,6197.005859375,6116.88720703125,6195.47705078125,61446800
2018-03-29,6188.98681640625,6188.98681640625,6101.76513671875,6153.64501953125,59162000
2018-04-02,6240.57080078125,6240.57080078125,6168.373046875,6194.51318359375,58966000
2018-04-03,6229.01318359375,6234.56884765625,6202.12890625,6212.76708984375,61788600
2018-04-04,6157.09619140625,6250.14208984375,6137.162109375,6240.98388671875,72730600
2018-04-05,6183.22705078125,6211.87109375,6176.7041015625,6194.10107421875,62063900
2018-04-06,6175.0517578125,6192.4228515625,6165.205078125,6184.8701171875,59659700
2018-04-09,6246.130859375,6246.130859375,6178.1767578125,6179.380859375,64251100
2018-04-10,6325.81787109375,6334.47021484375,6243.0,6244.35205078125,63897300
2018-04-11,6360.93212890625,6380.35400390625,6349.64208984375,6352.60498046875,72747400
2018-04-12,6310.8017578125,6356.14599609375,6289.86376953125,6351.046875,65143600
2018-04-13,6270.3271484375,6335.205078125,6270.3271484375,6322.94677734375,55764300
2018-04-16,6286.748046875,6305.03076171875,6262.23876953125,6279.6328125,56984800
2018-04-17,6285.76220703125,6303.97119140625,6259.5927734375,6290.86376953125,89647000
2018-04-18,6320.0048828125,6320.0048828125,6297.94677734375,6302.97900390625,79669800
2018-04-19,6355.90087890625,6355.90087890625,6319.576171875,6321.22412109375,75020900
2018-04-20,6337.69482421875,6360.31591796875,6314.2021484375,6355.99609375,60183000
2018-04-23,6308.14794921875,6335.44921875,6298.37890625,6328.64599609375,62110600
2018-04-24,6229.634765625,6316.703125,6225.5478515625,6313.72314453125,58631000
2018-04-25,6079.85009765625,6220.0380859375,6070.7900390625,6219.76416015625,58356100
2018-04-26,5909.1982421875,6089.09521484375,5894.15478515625,6080.3837890625,67664100
2018-04-27,5919.23779296875,5997.5009765625,5885.341796875,5968.876953125,55164900
2018-04-30,5994.59521484375,6005.87890625,5936.52685546875,5937.0751953125,59188600
2018-05-02,6012.23779296875,6012.93896484375,5970.39892578125,5999.36181640625,67805700
2018-05-03,5858.73193359375,5996.48583984375,5858.73193359375,5990.1611328125,61109700
2018-05-04,5792.34521484375,5855.10595703125,5768.3837890625,5849.30908203125,52388700
2018-05-07,5885.09814453125,5885.09814453125,5808.18896484375,5814.9560546875,52856100
2018-05-08,5774.7158203125,5866.0791015625,5752.80078125,5862.77978515625,57813800
2018-05-09,5907.93798828125,5917.81689453125,5716.64599609375,5734.18017578125,66282300
2018-05-11,5956.83203125,6023.041015625,5921.19384765625,5923.0927734375,66776200
2018-05-14,5947.15478515625,5947.15478515625,5853.43896484375,5933.4609375,56191400
2018-05-15,5838.1162109375,5940.421875,5833.634765625,5926.0771484375,64487000
2018-05-16,5841.4638671875,5841.4638671875,5738.578125,5780.8779296875,62283300
2018-05-17,5815.919921875,5898.2978515625,5815.919921875,5854.869140625,67370600
2018-05-18,5783.31005859375,5843.451171875,5783.31005859375,5831.0517578125,55495900
2018-05-21,5733.85400390625,5786.39111328125,5719.47509765625,5779.2421875,63717500
2018-05-22,5751.119140625,5813.42919921875,5751.119140625,5767.6279296875,67420300
2018-05-23,5792.0009765625,5850.5390625,5764.31201171875,5764.4189453125,60646300
2018-05-24,5946.5380859375,5954.30810546875,5833.35302734375,5833.6162109375,71497000
2018-05-25,5975.7421875,6003.244140625,5949.52197265625,5957.42578125,58672900
2018-05-28,6068.3251953125,6080.5068359375,5977.00390625,5979.6201171875,66767100
2018-05-30,6011.05517578125,6095.828125,6001.8017578125,6037.43408203125,76998100
2018-05-31,5983.5869140625,6055.01513671875,5934.80419921875,6037.26220703125,91923400
2018-06-04,6014.81884765625,6032.9931640625,6001.201171875,6004.119140625,77906000
2018-06-05,6088.7900390625,6088.7900390625,6025.55712890625,6031.3701171875,71163800
2018-06-06,6069.712890625,6096.72314453125,6063.3349609375,6083.9208984375,68433200
2018-06-07,6106.6982421875,6116.43310546875,6077.85595703125,6090.97509765625,61086000
2018-06-08,5993.626953125,6096.6572265625,5987.3291015625,6083.33203125,53952100
2018-06-20,5884.0390625,5947.7841796875,5834.134765625,5941.7939453125,62441700
2018-06-21,5822.3330078125,5922.7021484375,5815.453125,5890.06494140625,51405000
2018-06-22,5821.81201171875,5837.65283203125,5787.68212890625,5820.18798828125,58773500
2018-06-25,5859.0830078125,5891.48193359375,5801.59423828125,5850.31396484375,54948400
2018-06-26,5825.64892578125,5878.037109375,5820.751953125,5831.59521484375,59068400
2018-06-27,5787.5517578125,5859.60302734375,5787.5517578125,5832.5849609375,55552900
2018-06-28,5667.31884765625,5801.34912109375,5661.0078125,5791.5830078125,60061700
2018-06-29,5799.23681640625,5799.23681640625,5682.658203125,5691.68603515625,65331400
2018-07-02,5746.77001953125,5832.22216796875,5746.77001953125,5828.4951171875,48029600
2018-07-03,5633.93701171875,5752.31787109375,5630.10009765625,5737.35498046875,49554000
2018-07-04,5733.63916015625,5738.92578125,5557.55810546875,5640.56298828125,56623500
2018-07-05,5739.33203125,5739.33203125,5685.751953125,5727.912109375,51660500
2018-07-06,5694.912109375,5743.35986328125,5694.912109375,5733.130859375,46286700
2018-07-09,5807.375,5815.44677734375,5716.39404296875,5719.85693359375,52683800
2018-07-10,5881.759765625,5888.5927734375,5829.68115234375,5839.0361328125,53761000
2018-07-11,5893.35888671875,5897.95703125,5822.751953125,5842.990234375,62397700
2018-07-12,5907.8720703125,5931.51904296875,5873.048828125,5873.048828125,57014300
2018-07-13,5944.07421875,5961.3369140625,5908.47802734375,5908.47802734375,54856000
2018-07-16,5905.158203125,5956.796875,5847.3408203125,5941.912109375,46500100
2018-07-17,5861.5078125,5884.7998046875,5840.93701171875,5881.791015625,52518200
2018-07-18,5890.73095703125,5899.65283203125,5858.97509765625,5868.87109375,69005100
2018-07-19,5871.0771484375,5920.92919921875,5857.14306640625,5902.02587890625,61506700
2018-07-20,5872.7841796875,5884.6337890625,5842.93017578125,5867.80810546875,56088500
2018-07-23,5915.7958984375,5928.080078125,5884.97607421875,5886.51611328125,51917100
2018-07-24,5931.841796875,5945.85009765625,5925.0498046875,5934.408203125,59374900
2018-07-25,5933.88916015625,5947.501953125,5923.2001953125,5941.1298828125,84148200
2018-07-26,5946.13623046875,5967.59521484375,5928.7431640625,5949.6572265625,82412300
2018-07-27,5989.13623046875,5992.05322265625,5947.06005859375,5947.35595703125,65570700
2018-07-30,6027.93603515625,6027.93603515625,5994.0791015625,5998.09716796875,72156300
2018-07-31,5936.44287109375,6013.86376953125,5910.52880859375,6012.9267578125,86530400
2018-08-01,6033.4189453125,6034.548828125,5945.44287109375,5952.93896484375,59853600
2018-08-02,6011.72314453125,6055.06689453125,6011.72314453125,6039.5869140625,77818300
2018-08-03,6007.5380859375,6023.47509765625,5994.04296875,6014.796875,57227000
2018-08-06,6101.130859375,6102.5390625,6025.42578125,6025.60693359375,66226000
2018-08-07,6091.25,6113.9912109375,6079.47998046875,6100.0029296875,60294800
2018-08-08,6094.8291015625,6117.29296875,6081.6337890625,6110.8408203125,64676700
2018-08-09,6065.255859375,6105.91796875,6055.26904296875,6084.751953125,62375600
2018-08-10,6077.1728515625,6107.69580078125,6059.98876953125,6084.8017578125,52870700
2018-08-13,5861.24609375,6034.56005859375,5861.24609375,6029.46923828125,60906300
2018-08-14,5769.873046875,5890.98876953125,5744.5751953125,5850.71923828125,56998100
2018-08-15,5816.58984375,5819.64208984375,5689.93603515625,5782.3818359375,62023800
2018-08-16,5783.7978515625,5811.625,5743.4951171875,5788.06298828125,53443300
2018-08-20,5892.19189453125,5919.33203125,5833.5390625,5833.5390625,55005100
2018-08-21,5944.30078125,5953.9072265625,5899.2978515625,5899.2978515625,59014700
2018-08-23,5982.98486328125,5991.298828125,5934.2900390625,5962.10107421875,53558900
2018-08-24,5968.75,5993.60498046875,5949.60791015625,5975.4150390625,49474100
2018-08-27,6025.9677734375,6025.9677734375,5993.703125,5993.76318359375,65676000
2018-08-28,6042.64990234375,6065.25390625,6023.22119140625,6042.89111328125,59104800
2018-08-29,6065.14892578125,6065.14892578125,6003.494140625,6025.60205078125,63016700
2018-08-30,6018.9638671875,6086.94384765625,6013.373046875,6075.27001953125,58498700
2018-08-31,6018.4599609375,6018.4599609375,5940.64892578125,5984.9619140625,59513900
2018-09-03,5967.5791015625,6026.9150390625,5954.92822265625,6025.4111328125,44310800
2018-09-04,5905.30078125,5978.72998046875,5889.09521484375,5974.76318359375,53980900
2018-09-05,5683.5009765625,5868.77587890625,5621.60400390625,5868.77587890625,71761700
2018-09-06,5776.09521484375,5786.6650390625,5660.865234375,5661.9638671875,57940400
2018-09-07,5851.46484375,5851.46484375,5769.251953125,5780.80615234375,54320700
2018-09-10,5831.1171875,5840.8671875,5776.01513671875,5835.3759765625,53873400
2018-09-12,5798.15087890625,5870.59912109375,5798.15087890625,5839.31494140625,61414500
2018-09-13,5858.27392578125,5865.06884765625,5834.76513671875,5834.76513671875,66435500
2018-09-14,5931.28076171875,5931.28076171875,5870.98486328125,5870.98486328125,56571400
2018-09-17,5824.2568359375,5911.65283203125,5811.919921875,5908.42578125,59608300
2018-09-18,5811.7900390625,5844.951171875,5781.2890625,5818.72021484375,70975800
2018-09-19,5873.59716796875,5882.66015625,5835.794921875,5835.794921875,69601100
2018-09-20,5931.26611328125,5941.01513671875,5897.59814453125,5898.48193359375,70876500
2018-09-21,5957.744140625,5975.169921875,5935.0380859375,5956.4990234375,86255700
2018-09-24,5882.22021484375,5958.56787109375,5876.64892578125,5958.56787109375,68687600
2018-09-25,5874.298828125,5895.02001953125,5850.75,5875.158203125,65935500
2018-09-26,5873.27099609375,5908.5888671875,5870.2998046875,5871.55810546875,75063400
2018-09-27,5929.2158203125,5931.72412109375,5870.5380859375,5871.43505859375,59721100
2018-09-28,5976.55322265625,5976.55322265625,5930.60498046875,5930.60498046875,62677100
2018-10-01,5944.60107421875,5982.06494140625,5944.60107421875,5950.85791015625,60605000
2018-10-02,5875.619140625,5956.77783203125,5862.955078125,5947.25,87701600
2018-10-03,5867.73681640625,5921.56689453125,5848.162109375,5874.4951171875,72943100
2018-10-04,5756.619140625,5847.59912109375,5742.30810546875,5847.59912109375,87537800
2018-10-05,5731.93505859375,5758.27001953125,5706.39892578125,5738.59423828125,64862100
2018-10-08,5761.0732421875,5794.43212890625,5728.63818359375,5728.6982421875,73665700
2018-10-09,5796.7900390625,5796.7900390625,5756.2421875,5771.9169921875,64525600
2018-10-10,5820.66796875,5832.92822265625,5798.7431640625,5815.2861328125,68341300
2018-10-11,5702.82177734375,5746.2431640625,5669.72314453125,5733.99609375,90536700
2018-10-12,5756.490234375,5788.68017578125,5722.48681640625,5722.48681640625,60181200
2018-10-15,5727.255859375,5816.04296875,5725.580078125,5786.6640625,65107300
2018-10-16,5800.81689453125,5800.81689453125,5719.5087890625,5737.94189453125,64884300
2018-10-17,5868.6201171875,5868.6201171875,5819.1748046875,5833.2529296875,64580100
2018-10-18,5845.2421875,5858.7880859375,5811.9248046875,5850.1240234375,62773900
2018-10-19,5837.291015625,5861.990234375,5796.7841796875,5810.1298828125,63540800
2018-10-22,5840.43505859375,5869.65185546875,5827.6298828125,5841.4189453125,68594500
2018-10-23,5797.89111328125,5848.0439453125,5797.3359375,5838.69091796875,61556000
2018-10-24,5709.4169921875,5818.83984375,5709.4169921875,5795.7509765625,71593900
2018-10-25,5754.96484375,5754.96484375,5623.8427734375,5629.9501953125,51569200
2018-10-26,5784.9208984375,5790.953125,5748.61376953125,5761.451171875,52533300
2018-10-29,5754.60693359375,5814.67919921875,5747.0341796875,5788.9248046875,49595700
2018-10-30,5789.10009765625,5789.10009765625,5733.240234375,5755.02001953125,59748100
2018-10-31,5831.64990234375,5835.173828125,5769.544921875,5817.4921875,69910100
2018-11-01,5835.919921875,5883.22021484375,5815.7568359375,5855.22216796875,63198100
2018-11-02,5906.2919921875,5906.2919921875,5827.15380859375,5873.0068359375,67022200
2018-11-05,5920.59423828125,5926.634765625,5886.2060546875,5895.2431640625,53671600
2018-11-06,5923.93017578125,5959.9658203125,5898.56396484375,5942.32177734375,53343100
2018-11-07,5939.88623046875,5947.60888671875,5891.14013671875,5942.22314453125,62481200
2018-11-08,5976.80615234375,5996.8408203125,5949.51611328125,5972.3271484375,73188500
2018-11-09,5874.15380859375,5936.0341796875,5859.087890625,5934.17822265625,65342000
2018-11-12,5777.05322265625,5884.0810546875,5777.05322265625,5865.7412109375,53857800
2018-11-13,5835.1982421875,5850.376953125,5747.53076171875,5754.59814453125,58918000
2018-11-14,5858.29296875,5896.8017578125,5851.79296875,5857.72119140625,72751500
2018-11-15,5955.73583984375,5960.39892578125,5880.212890625,5885.216796875,60149800
2018-11-16,6012.35009765625,6058.8251953125,5968.673828125,5975.11083984375,61140800
2018-11-19,6005.296875,6036.98876953125,5974.134765625,6028.3369140625,56032100
2018-11-21,5948.0517578125,5978.59521484375,5908.0029296875,5942.19921875,62393500
2018-11-22,5990.81005859375,5997.63720703125,5936.6611328125,5936.6611328125,76590600
